loss,Accuracy,F1-Score
1.024764395,0.595926069,0.590801766
1.021953431,0.61614025,0.611871133
1.181441962,0.551261688,0.532579881
1.212012455,0.526199498,0.522594691
1.046834962,0.610721385,0.593269346
1.009565349,0.667277598,0.669055856
1.174192516,0.564122862,0.556528018
0.929595283,0.648367478,0.627333875
1.104683718,0.592102018,0.582828871
1.039813197,0.638189939,0.62106719
1.216630441,0.536751946,0.527704533
1.056408372,0.590657352,0.590026793
1.168240134,0.572862165,0.563088888
0.978502535,0.663424779,0.654582977
1.140655015,0.58026757,0.574660537
1.109751883,0.609218644,0.595562635
1.174236063,0.538886359,0.526754299
1.233038439,0.507297295,0.502160105
1.136377172,0.545278392,0.53392907
1.109684766,0.613376025,0.603632482
1.182306857,0.525303914,0.520886426
1.291671384,0.521706451,0.528068882
1.088821749,0.611185686,0.607145886
1.188466563,0.51177424,0.499774362
1.187906061,0.560816884,0.562947581
1.173857368,0.533982695,0.516694795
1.198943904,0.560814224,0.546647597
1.008950241,0.63394834,0.626051156
1.015573637,0.666155422,0.657550282
1.171336029,0.564648398,0.552266019
1.043674611,0.607002217,0.591247099
1.103240154,0.626738036,0.629534742
1.177211527,0.559425027,0.553925103
1.0955985,0.595021324,0.585911117
1.154319932,0.577619967,0.567276603
1.128953748,0.547854572,0.53456624
1.072657134,0.56821915,0.556668169
1.246204137,0.539420362,0.538510266
1.15385352,0.537615369,0.529036838
1.201518847,0.533207976,0.518834307
1.07133797,0.62044625,0.616878154
0.99344374,0.617128276,0.610769851
1.142289613,0.56870418,0.556220283
1.032047599,0.591085746,0.59094424
0.964728,0.63978998,0.633884818
1.185850467,0.581470419,0.581802436
1.242685528,0.492907946,0.491076188
1.004628584,0.644207775,0.627522839
1.120297215,0.575340831,0.574976492
1.181494217,0.55553001,0.560099915
1.048081502,0.640453935,0.643286745
1.211452329,0.532162823,0.519837098
1.02201959,0.658844218,0.648131854
0.98416886,0.687618229,0.676873048
1.180412592,0.536620124,0.52211474
1.09709165,0.562835856,0.557859924
0.961120922,0.62674186,0.617346448
1.165421504,0.572964437,0.571213628
1.286777802,0.500620131,0.497337194
1.233874397,0.539711881,0.529348534
1.093810945,0.608109678,0.607165871
1.223457263,0.545819535,0.54269337
1.052795362,0.640114557,0.636517786
1.07208168,0.602903603,0.595991681
1.235482197,0.531647348,0.52581213
1.090503591,0.587735896,0.57075169
1.138809163,0.581305126,0.565732652
1.066603273,0.611273718,0.610811047
1.250002772,0.576529306,0.570706619
1.13903269,0.580260206,0.567108303
1.016580077,0.641456282,0.635479
0.989071852,0.637710594,0.628925886
1.055697486,0.633992132,0.632507785
0.860345791,0.703063292,0.699182395
0.93368162,0.692913615,0.687520763
1.239173343,0.53186885,0.523800261
1.051062248,0.606411251,0.595934555
0.984195507,0.611424421,0.611771729
1.128745256,0.549799475,0.541613661
1.04649792,0.625594155,0.62292572
1.143541748,0.588876461,0.584376828
1.210351131,0.518541413,0.507796014
1.187215025,0.597242417,0.57885385
1.191664506,0.509643518,0.496197188
1.135502088,0.572335624,0.564133172
0.941715924,0.687576052,0.691884314
1.087234302,0.615123433,0.607444095
1.069512428,0.563692785,0.560317058
1.31916595,0.509445774,0.498648902
1.045821692,0.625419909,0.612336566
1.040154215,0.632218129,0.630690497
0.885410989,0.713157644,0.704232013
1.108310346,0.596820731,0.585207821
1.144665893,0.584922899,0.572637901
1.230374185,0.544169506,0.520831354
1.07837686,0.603505221,0.597300352
1.166488188,0.557486535,0.558068281
1.146136469,0.557934898,0.558074595
0.89391901,0.684963839,0.669665624
1.187183636,0.524576419,0.528443879
1.13587311,0.592454269,0.57311534
1.147411384,0.571160145,0.553859896
1.113163095,0.58193252,0.576568851
1.020247822,0.667546397,0.655215029
1.154824539,0.58247717,0.563423654
1.245473769,0.463661821,0.447151675
1.138987014,0.57106324,0.563157473
0.949541165,0.643782752,0.638834392
1.248632663,0.519481895,0.513747961
1.022084143,0.603992033,0.60143007
1.258758566,0.488369227,0.491202721
1.005549153,0.663710715,0.652937916
1.199894659,0.519040065,0.514793086
0.881768293,0.716026039,0.721301755
1.003969795,0.612897072,0.610121281
1.114946393,0.595689265,0.587856904
1.076769317,0.58558336,0.592638448
0.92486357,0.68437825,0.683573446
1.068671847,0.62357574,0.620611803
1.111012592,0.590573605,0.591923623
1.050510698,0.599538793,0.591886139
0.990157722,0.625859901,0.622458313
1.058612689,0.59632395,0.593266723
1.175006538,0.568631297,0.561022927
1.109111549,0.617316146,0.6153302
0.908393094,0.660693632,0.666073221
0.919502093,0.635142267,0.629935033
1.136073069,0.573948328,0.570432758
1.060009794,0.59420477,0.588325755
1.018889351,0.628131627,0.614637902
1.162164705,0.570614521,0.574929056
1.058942887,0.660050716,0.65064386
0.968344244,0.632918882,0.612613389
1.088666067,0.602118943,0.587573814
1.052455433,0.597190377,0.584107015
1.088206861,0.584275668,0.570986072
1.008795922,0.6539085,0.638030651
1.002494729,0.656104491,0.649664492
1.214068129,0.523955031,0.504684438
1.055848209,0.577353693,0.574900962
0.979815612,0.642275362,0.62298221
1.299130813,0.502768052,0.4938246
1.21126409,0.533219025,0.529265309
0.959997556,0.64640142,0.646072581
0.960779919,0.597934987,0.596307778
0.954003827,0.633881345,0.635167648
1.076493609,0.598284088,0.580800107
0.889749839,0.697244293,0.699867316
1.078925652,0.569116217,0.557224041
1.291947489,0.487287053,0.470576473
1.217703941,0.522012034,0.513698316
1.036956962,0.621195183,0.625473416
1.084866221,0.647843761,0.642810569
1.071457201,0.624081129,0.621788739
1.137498578,0.584569338,0.576876111
1.272298399,0.531502521,0.528868048
1.111540364,0.612951775,0.611349056
0.919607689,0.66985168,0.662886637
0.94970939,0.674611815,0.670900366
0.979285232,0.61932317,0.612068271
1.267850042,0.575137642,0.575630916
1.024833978,0.595707213,0.588901909
1.245198151,0.511055071,0.495024567
1.015940356,0.686872033,0.683955674
1.223468019,0.549100502,0.537062144
1.13702451,0.537197648,0.53685794
1.186593051,0.575770404,0.555989882
1.014254659,0.59741148,0.602379343
1.239652613,0.519416032,0.506309216
0.914808868,0.706224774,0.695611816
1.159746173,0.572991603,0.558466029
1.150176364,0.578953673,0.566695567
1.086414582,0.558325661,0.540580667
1.165112086,0.545633623,0.535618522
0.968953153,0.647618228,0.639690288
1.185308107,0.544937832,0.525532305
1.174711808,0.50745316,0.505206579
1.1560593,0.601820367,0.595438102
1.154105429,0.566059883,0.567256689
1.166475441,0.520958007,0.517256617
0.994685177,0.664397986,0.654263925
1.013915952,0.624241725,0.615478709
1.207400525,0.576736492,0.566147198
1.274295061,0.56293481,0.550798073
1.107061848,0.603241097,0.583301109
0.94585065,0.652179002,0.646317497
1.109348901,0.605748332,0.606216511
1.052640187,0.656288821,0.650388088
1.122516479,0.577689237,0.573352952
1.040329087,0.63262857,0.628907971
1.052335954,0.651693624,0.64969153
1.217097126,0.535402384,0.520535177
0.992639739,0.661170925,0.658419208
1.143778198,0.570349872,0.560459173
1.134197742,0.550974728,0.551157622
1.027771971,0.587801469,0.587975694
0.979751022,0.622746599,0.611639984
1.101819031,0.643430112,0.636587958
0.946074219,0.669974414,0.65889579
0.935704566,0.707978469,0.695432145
1.042844948,0.639395573,0.618325006
1.024596464,0.656009771,0.648431165
1.185108072,0.572693975,0.543159533
1.056304008,0.590102332,0.591132746
1.075890599,0.617269095,0.616226364
1.044609483,0.649800526,0.642150709
0.978710555,0.622691257,0.60541331
1.279504735,0.517035744,0.500411055
0.95683023,0.629448832,0.614415218
0.912236758,0.647637105,0.643071882
0.897565541,0.687926237,0.676988001
1.14381917,0.59606968,0.580366197
0.979937516,0.633195601,0.623291862
1.133480068,0.577989579,0.566366231
1.144068807,0.556836076,0.541706885
0.996632189,0.63897862,0.628954514
1.087584851,0.614966572,0.602312389
1.199333549,0.542782956,0.527226156
1.032016165,0.61603866,0.604232818
1.22494674,0.536417848,0.535229392
1.13963032,0.567519441,0.566866125
1.058811782,0.631916045,0.630615669
0.921334431,0.672547059,0.671945186
1.036164367,0.608550736,0.597693619
1.017458327,0.657951967,0.64026132
1.189263239,0.539189969,0.531252774
1.056645204,0.601736722,0.599032335
1.04564931,0.608541789,0.598775255
1.057297559,0.566293045,0.556336133
1.122734367,0.587785392,0.586352978
1.093331234,0.602161658,0.596611354
1.072560642,0.638156049,0.637145979
1.306872757,0.541196017,0.528510693
1.000517957,0.611129273,0.599836401
1.084098742,0.59248312,0.596584973
0.966143322,0.611287257,0.603264204
1.194675951,0.522734868,0.521409429
1.250171789,0.506943381,0.50639447
1.250159144,0.504278427,0.487798837
1.050663888,0.629620655,0.623218648
1.089721757,0.597484857,0.586465255
1.250277829,0.517964284,0.503030729
1.200395271,0.500956321,0.487266998
1.038940904,0.647212693,0.649723341
1.215371283,0.591421939,0.584202663
1.205429233,0.542765571,0.537796299
0.871276744,0.734308586,0.730106865
1.126670735,0.585645068,0.580904628
1.134704829,0.603149531,0.588331625
1.161775027,0.592063604,0.593908405
1.135224858,0.548163985,0.541615081
1.049653843,0.584446811,0.575445064
1.125954041,0.599363372,0.592074463
1.104864514,0.607114985,0.603233991
1.016760898,0.644400197,0.634987531
1.115493983,0.555666,0.550694164
1.077457223,0.626224575,0.611498488
0.982629074,0.643901579,0.630729091
1.284113313,0.503299772,0.496355138
1.062806967,0.568179138,0.555680684
1.174120278,0.561768668,0.563115665
1.333324395,0.501342887,0.48877669
1.209335185,0.547248687,0.524590033
1.119866381,0.617328535,0.596111777
1.036789507,0.580795171,0.578840659
1.174354908,0.53501143,0.526300089
1.090318453,0.567026839,0.556499829
1.078286916,0.575778333,0.581485909
1.074845198,0.592504562,0.575517743
1.220226323,0.502427958,0.49542345
1.053189997,0.583741503,0.568147893
1.223621832,0.502582064,0.508047547
0.948909393,0.671435978,0.663014535
1.179785901,0.580428487,0.580267213
1.125903435,0.616162121,0.614365303
1.222234203,0.489654032,0.472570839
1.007932141,0.663096842,0.661735765
1.185366136,0.513250869,0.510460847
1.123412069,0.577565725,0.564282663
1.166930193,0.549329386,0.541153641
1.249718236,0.577653801,0.562423612
1.029884322,0.632121239,0.62701921
0.902117515,0.666433745,0.669199924
1.086854752,0.573393987,0.565759086
1.238112394,0.501783398,0.481546066
1.12327326,0.580722514,0.576337411
1.21270906,0.513170573,0.503922986
0.994004358,0.646313617,0.635965508
1.041677612,0.638635636,0.633738546
1.101100443,0.564836962,0.549486693
1.113138881,0.602469416,0.59990644
1.351815456,0.48839115,0.468648192
1.049671921,0.661378076,0.65409499
0.995065634,0.581575482,0.573722263
1.064116521,0.607562494,0.606951571
1.096092746,0.588806957,0.581289832
1.207858474,0.557068113,0.550415774
1.204101356,0.578039294,0.558835887
1.222785626,0.559263475,0.550563922
1.10851265,0.560980258,0.555477635
0.875689008,0.697075331,0.690117497
1.023207889,0.652198712,0.641030254
1.031210236,0.595080348,0.59578636
1.144240473,0.579251861,0.567057086
1.088641407,0.596461319,0.594523787
1.369699159,0.529779922,0.523668042
1.107034656,0.613130361,0.60384265
1.055876365,0.637652537,0.640817985
0.930541658,0.702288557,0.701553727
1.12219083,0.535768515,0.538167365
1.195507571,0.5302977,0.52077246
1.200532794,0.508589469,0.501978627
1.104585706,0.586039918,0.584876266
1.035135884,0.6063562,0.600986715
1.028057626,0.626601939,0.628102951
1.134746476,0.61172601,0.607650689
0.845915785,0.696390361,0.693499493
1.126441263,0.561654319,0.550614106
0.956984796,0.632532801,0.628424998
1.082895043,0.599749701,0.597225437
1.203425502,0.547024379,0.548888702
1.208271686,0.550709225,0.53634975
1.107079453,0.604656245,0.599968962
1.200519049,0.566003157,0.551930996
1.097551648,0.586037087,0.579258108
1.141386622,0.540793247,0.540326958
0.875308119,0.721525638,0.707790516
1.140797144,0.600168235,0.595115379
0.992056493,0.586385635,0.587631336
0.898650835,0.670926669,0.666535424
0.988873059,0.622302897,0.608720261
1.018148206,0.654157009,0.63864169
1.303398685,0.503227016,0.491253541
1.090250736,0.571705542,0.562998655
1.059802157,0.588596415,0.575382838
1.278313392,0.488084569,0.484190777
1.271510723,0.522477669,0.508806521
0.972688063,0.639748587,0.63924576
1.106356649,0.578512319,0.56082925
0.982034641,0.686111909,0.681114259
1.174567259,0.541165967,0.525713146
1.26875024,0.555703678,0.546887149
0.881206338,0.724418178,0.725616973
1.29120732,0.518653908,0.511630703
1.006814599,0.599761448,0.590805957
1.195087333,0.545461475,0.544730476
0.840280503,0.712020526,0.706881417
1.198166232,0.52587077,0.519784554
0.981129664,0.643766859,0.635889175
1.138201711,0.573326998,0.559811235
1.060150472,0.603281403,0.585804953
0.942401891,0.700223417,0.686457831
0.979450183,0.639859538,0.623825542
1.256309197,0.514303775,0.507583642
1.104794229,0.593584465,0.583923635
1.130890579,0.602317456,0.593924634
1.104807077,0.566678487,0.545799349
1.193114664,0.572871816,0.556222771
1.067689096,0.612982737,0.600684389
1.168793446,0.587108399,0.581012767
1.047821295,0.645602362,0.641313111
0.988316387,0.688005684,0.684510587
1.093967699,0.596275842,0.591845449
1.13377004,0.602862942,0.588541836
1.017507432,0.671474444,0.675225917
1.13621708,0.558901496,0.548240738
0.99989849,0.648875818,0.637843331
1.139287611,0.578497284,0.582622858
1.079635854,0.639502987,0.638433186
1.211469403,0.514697412,0.488170223
0.961750384,0.67270909,0.658195754
1.09980341,0.632758836,0.629010743
1.021031296,0.607066816,0.602749072
1.051543852,0.586734849,0.563359572
1.029695058,0.593729604,0.595117375
1.082858684,0.55624711,0.551754754
1.199303082,0.496504198,0.486433402
1.16529066,0.551991785,0.537434919
1.132678519,0.601767175,0.59644694
0.991292047,0.657903486,0.652084083
0.975452342,0.655797385,0.65132939
1.250679087,0.510088932,0.500517797
1.212165726,0.53304479,0.53522639
1.214129082,0.604905279,0.602652949
1.167183312,0.5710029,0.563514451
1.156402611,0.603349003,0.599145092
1.098624549,0.59077032,0.596076545
1.046601932,0.571907393,0.574039099
1.055686004,0.613073417,0.585875819
1.071054546,0.653647615,0.648238954
0.890349656,0.680662002,0.658209517
1.109969174,0.56144284,0.555021738
0.952181641,0.639619821,0.640896839
1.041777712,0.601614241,0.599422908
1.196275204,0.544313913,0.535128281
0.970873133,0.665612005,0.652687382
0.960903053,0.688207576,0.675218742
0.999954332,0.613108788,0.600597527
1.090717302,0.595778737,0.596068071
1.185252248,0.569248075,0.552432191
1.024620352,0.550799102,0.528971147
1.099290331,0.603391325,0.593285543
1.291876042,0.480375869,0.464683985
0.940821511,0.69409336,0.693341454
1.227435627,0.517439293,0.510931925
1.023076022,0.639426241,0.629392438
1.123472338,0.540553339,0.53590893
1.1411927,0.573356126,0.562144319
1.272511957,0.562827729,0.551111471
1.054697742,0.609132776,0.590125291
1.154526386,0.564330722,0.556257984
1.133917404,0.622015722,0.617536269
0.85219396,0.704471804,0.703865767
1.112561752,0.60931574,0.595974428
1.285205453,0.470713272,0.476782125
1.069903823,0.591213526,0.582968571
1.057753801,0.630506174,0.619306126
1.006613888,0.563053658,0.547533446
1.051825605,0.613911031,0.606312253
1.068748714,0.619751226,0.610694009
0.966540954,0.651556479,0.635548504
1.079918006,0.635764722,0.629849762
1.100963027,0.585526328,0.589549155
1.102853986,0.5830779,0.567879393
0.966029499,0.631837929,0.62040093
1.064393882,0.572848529,0.570729296
1.114070451,0.581987159,0.565719613
0.959436994,0.648321352,0.631168658
1.170602353,0.557358684,0.545193803
0.965015104,0.663055506,0.657288123
1.258063055,0.514718073,0.501900606
1.197672897,0.538538417,0.527510217
1.361335214,0.469205454,0.449024628
1.031001372,0.649784671,0.628147725
1.039117329,0.667453036,0.665221902
1.222727807,0.524596724,0.518736988
1.037578379,0.623903874,0.613966269
0.982888968,0.64737664,0.644951088
0.97388841,0.663395643,0.659781157
1.089876284,0.600460162,0.597911697
0.929696815,0.709158448,0.706218142
1.214877534,0.541855257,0.53986678
1.117890049,0.597062152,0.59650559
0.954213678,0.694942927,0.673791428
1.106635116,0.571782612,0.574959247
1.018816042,0.667304071,0.651805335
1.098471311,0.580830334,0.567825675
1.112860764,0.603659882,0.592911325
1.110513182,0.597497016,0.580290513
0.967327913,0.653842856,0.650388327
0.983707082,0.609526154,0.608401904
1.09859204,0.604344345,0.59431517
1.046232027,0.63352625,0.61064901
1.016256895,0.632782258,0.619492488
0.952823066,0.632082821,0.633565644
0.939589542,0.735663104,0.73530968
0.989183539,0.641031684,0.63200444
1.193248258,0.594143806,0.578640092
1.190869838,0.526133321,0.52387373
0.989500925,0.644065892,0.63739065
1.25117268,0.52418413,0.513537553
1.265005432,0.466637682,0.477519636
1.063844264,0.652158312,0.651090315
1.129497082,0.535292269,0.536486533
0.975995547,0.621106322,0.615448106
1.09438287,0.607701575,0.602618216
1.243859896,0.517082349,0.506550547
0.824448944,0.716641189,0.720005641
1.330623825,0.52333713,0.518896583
1.204010687,0.569375543,0.567922136
1.195435049,0.554259702,0.542814989
1.164045254,0.588592922,0.567266519
1.138694441,0.529128542,0.525150085
1.15624238,0.566880938,0.5601928
1.05351134,0.600523923,0.606444531
1.291305085,0.541495219,0.530693114
1.106634466,0.597948279,0.580227374
1.072143413,0.645332953,0.640950134
1.21753858,0.524085296,0.518927831
0.94498873,0.665161222,0.652000286
1.159666079,0.559881911,0.550656557
0.955107252,0.684879619,0.67893285
1.21712707,0.526108176,0.523592016
1.108398659,0.560669781,0.558549537
1.199251182,0.521776774,0.517826186
1.060036665,0.632180882,0.628855518
1.077464082,0.601957269,0.601617514
0.960213343,0.695155873,0.692698005
1.118408167,0.619017991,0.606122129
1.183814878,0.554570494,0.539140933
1.051196951,0.587082309,0.588625282
0.953380058,0.620974845,0.611949244
1.079538576,0.601968256,0.59632908
1.029289385,0.643476085,0.623209066
1.276062405,0.528970351,0.522995059
1.054287375,0.591694469,0.592441454
1.200500072,0.503919013,0.492260021
1.180883297,0.588747257,0.588460753
1.028251616,0.59605361,0.589708697
0.95145452,0.692611188,0.693147444
1.030275651,0.624747072,0.607560615
1.149406707,0.570722235,0.56653966
1.056218094,0.58357629,0.572647936
0.95670394,0.628282847,0.610086262
1.163506664,0.587911725,0.587312839
1.181352545,0.525879736,0.515576558
1.073436635,0.577903385,0.560824636
0.933514358,0.658764004,0.644475957
1.102985442,0.605628278,0.600888776
1.031937481,0.645133912,0.632307792
0.992260578,0.629197726,0.62646683
1.06027966,0.594588678,0.573627048
1.163532987,0.553679205,0.553797365
1.064392984,0.575793355,0.577188429
1.030081765,0.60694468,0.595457122
1.08959175,0.595818501,0.582900362
1.093977269,0.616953832,0.596252732
1.159512994,0.596455455,0.582253191
1.258770493,0.538357922,0.528560959
1.123015704,0.593691882,0.568077123
1.209375162,0.58470522,0.568724323
1.134576809,0.583377563,0.574339291
1.169945592,0.530822129,0.525073105
1.174920516,0.52114928,0.517658642
1.271245306,0.521077122,0.50676501
1.075738225,0.624415461,0.606301029
1.143450816,0.525583072,0.529647252
1.256802198,0.537399816,0.528677641
1.05974125,0.625383001,0.613307226
1.019805857,0.626161546,0.626353404
1.11433802,0.581139791,0.578562944
1.037507867,0.621819076,0.612629212
1.14455469,0.555674082,0.544716136
0.974754689,0.640839864,0.641634858
1.149387018,0.564901799,0.556165049
1.132007378,0.579946618,0.578108366
1.235658751,0.573695332,0.550768631
1.154468191,0.593158007,0.583275953
0.995106868,0.638838113,0.629694209
1.092909746,0.631822409,0.619061326
1.119842676,0.521240359,0.522070268
1.169508593,0.549453327,0.54228124
1.04151973,0.652448378,0.642974035
1.183511786,0.526496329,0.523266047
1.089223641,0.597415973,0.584990796
1.102245678,0.60605695,0.590230956
1.146684424,0.565683211,0.560831265
1.124222755,0.577165254,0.574159999
1.294738116,0.549928477,0.520125457
1.063261709,0.622891842,0.607911748
1.220378668,0.520551939,0.502218697
1.165261049,0.560720804,0.553012228
0.889324907,0.699023365,0.679575544
1.214014067,0.537819599,0.514157227
1.184345199,0.545877329,0.546231093
1.037487217,0.605430356,0.592913689
1.088344911,0.621623172,0.607780918
1.156446336,0.569807802,0.566347017
1.085334437,0.590545865,0.586784656
0.934674155,0.680765185,0.665402167
1.29418305,0.524171019,0.521305529
1.084995992,0.577701546,0.56444887
1.068243734,0.611647528,0.606836825
1.061447162,0.627221544,0.612979866
1.230682146,0.496079025,0.48818443
1.033116991,0.656425347,0.642617405
1.190667586,0.57211179,0.558442422
0.9232304,0.677509606,0.666812512
1.280077829,0.531654435,0.516797874
1.20324535,0.547151425,0.536794165
1.088814266,0.560077721,0.555241888
1.204753291,0.506291588,0.511682173
1.091707348,0.609793264,0.601370142
1.021265497,0.62316519,0.611249801
1.194904467,0.524171587,0.515131324
1.27342954,0.529790643,0.514852776
0.931713321,0.661906089,0.65684353
1.061762284,0.6040276,0.601516334
1.093169392,0.611738364,0.61076861
1.071660412,0.616961371,0.610137261
0.971694274,0.652487571,0.657240338
0.949815036,0.661257514,0.649565728
1.147979214,0.584830495,0.567180189
1.074158436,0.600261614,0.60466262
1.23698038,0.544095423,0.526805724
1.046391978,0.642485567,0.629808329
1.155692446,0.608823103,0.603675122
0.832130162,0.739797816,0.732464206
1.102553039,0.561688632,0.557500197
1.045881789,0.605908814,0.603507419
1.124741991,0.623756888,0.609222271
1.173880068,0.568539294,0.562451944
1.002681486,0.618369947,0.605563544
1.142529676,0.581685956,0.566941571
1.123749409,0.566751559,0.57489039
1.323996821,0.488082485,0.481482127
1.031030835,0.60821677,0.597369713
1.131766019,0.598689665,0.590775795
1.032910388,0.600587731,0.581934675
1.30153675,0.549467879,0.535418002
1.058611687,0.59697422,0.588575087
0.891159127,0.674271675,0.659184426
1.080429179,0.594478261,0.595347368
1.283247197,0.540598015,0.542164101
0.995813911,0.657567935,0.639539045
1.082781878,0.605088624,0.601926762
1.119325909,0.617537225,0.602473965
1.087438189,0.620672611,0.617557787
1.102321436,0.580466745,0.56291179
1.087967783,0.575043955,0.566730989
1.152631774,0.576981404,0.574271667
0.861672099,0.726428165,0.716939955
1.050473326,0.604735796,0.593563448
1.058220259,0.56656659,0.556745403
1.065456986,0.605175556,0.598355022
0.990279977,0.641854107,0.631985364
1.140335674,0.61449889,0.606090143
1.209765418,0.539121357,0.526303709
0.954762568,0.618944809,0.609159934
0.980498402,0.620915365,0.624712648
1.133122876,0.611387606,0.607512864
1.027021041,0.669671373,0.659513157
1.013450173,0.633059905,0.636294189
0.997961785,0.636583338,0.640729325
1.033450588,0.640786369,0.636796346
1.221708306,0.557058924,0.532905522
1.213937731,0.522990258,0.513118695
1.096367379,0.604723277,0.604177566
1.254684258,0.552137844,0.525897534
1.007248904,0.626143547,0.630016759
1.245969068,0.546659538,0.545683609
0.823170561,0.715841871,0.715457829
1.036248873,0.661149108,0.66026055
1.165428584,0.544177057,0.528751239
1.1694179,0.568852427,0.566694613
1.096229176,0.575291007,0.572567578
1.148439035,0.49990511,0.478692098
1.122130272,0.568369635,0.558908951
0.956133534,0.65576355,0.659212819
1.039581468,0.610183697,0.601077114
0.968844177,0.66284563,0.654466742
1.126038032,0.589518183,0.57202796
1.07793475,0.575092878,0.568719408
1.1008335,0.601054577,0.591103632
0.954202178,0.695482331,0.693179535
1.056821217,0.630701229,0.626962479
1.055831662,0.632935641,0.623160894
0.913406093,0.655648681,0.64886724
1.274813479,0.505347149,0.502784352
1.207782969,0.518099017,0.498458472
1.227155195,0.581336005,0.563295525
1.130668176,0.560429586,0.555192996
0.94126181,0.659833689,0.647569031
1.178938948,0.546089442,0.540921455
0.979342037,0.644542117,0.628823762
1.108661525,0.568512125,0.55004853
1.066451256,0.59923191,0.590653309
0.981921735,0.604268516,0.598014252
1.397244867,0.49917037,0.491975379
1.115382723,0.59491095,0.59844274
1.086048188,0.591876689,0.580032125
1.090267029,0.611400637,0.602093443
1.264853441,0.528519427,0.51317522
1.115081423,0.57045549,0.564452396
1.004188122,0.608659657,0.592730685
1.084174857,0.575801322,0.581639683
1.081432304,0.570082067,0.57079504
0.927491499,0.683120336,0.673793409
0.997490201,0.647361135,0.64052417
1.143834396,0.550475268,0.546067201
1.134810377,0.553610905,0.546575017
1.134534464,0.587110066,0.585873448
1.104546298,0.5711566,0.576700104
0.830695973,0.743365315,0.745107105
0.995129837,0.631991706,0.626542828
1.041723836,0.621463266,0.61381184
0.931997367,0.657944791,0.649150321
1.05485428,0.547674323,0.542272909
1.082939459,0.585263814,0.579219765
1.028450422,0.60769688,0.605975178
1.168204612,0.523348283,0.516933065
1.03194168,0.626895802,0.623458964
1.07329489,0.582640913,0.577385948
1.099543108,0.610818149,0.597978251
1.271031506,0.494203161,0.484841068
1.004023055,0.626595597,0.625536597
1.099990559,0.550449068,0.547527487
1.085119802,0.612371764,0.6110564
1.068552435,0.619370651,0.617724373
0.988459445,0.630381285,0.627857948
1.01665524,0.573722381,0.56125454
0.970327473,0.638573375,0.641093197
0.971082253,0.667418347,0.660462995
1.038230342,0.623199433,0.614880216
1.012802116,0.610052819,0.60527604
0.85975557,0.70594613,0.709489341
1.113291885,0.556838136,0.550415748
0.921133309,0.67135267,0.667618745
1.260022371,0.486097313,0.479441487
1.21746153,0.521529637,0.517244017
1.174728156,0.533958176,0.525700836
1.042757856,0.632998552,0.622012104
0.983003574,0.64073921,0.643433077
1.139518927,0.566771756,0.560943892
1.094164104,0.605708643,0.601511366
0.94591082,0.685736352,0.67566171
1.302070604,0.543943392,0.536528221
1.123905651,0.572978499,0.561746258
1.048928237,0.635811727,0.635569818
1.064148998,0.619334412,0.613098886
0.966045005,0.614916671,0.614224786
0.987737261,0.652957304,0.639621502
1.209259936,0.540190086,0.533667863
1.077896009,0.562363218,0.560976315
1.143437167,0.543942006,0.527271084
0.964866701,0.641801758,0.641312111
1.107468971,0.602424407,0.586570298
0.82567471,0.719681377,0.714039846
1.032275902,0.642119024,0.641700811
0.963988749,0.651357694,0.644706769
1.067460902,0.614052613,0.602002411
1.045933689,0.622724062,0.624762883
0.905900831,0.68201024,0.684101786
1.155347275,0.592005669,0.584169807
1.078279163,0.617820083,0.620295351
1.072608072,0.623476858,0.618572423
1.259707894,0.529438579,0.514728472
0.928384166,0.655553836,0.651342663
1.164345905,0.578245651,0.566161587
1.202538258,0.53387427,0.521347695
1.024516114,0.616337889,0.612303341
0.912555267,0.686171186,0.670139848
1.104116307,0.610750264,0.607394259
1.112781114,0.605915431,0.604168802
1.056552179,0.604778848,0.582965785
1.187327252,0.562058023,0.560595084
0.941010979,0.661914312,0.650258365
0.999280436,0.635097467,0.635465208
1.206438133,0.500972574,0.493308175
1.296362709,0.506731536,0.517143157
1.094175851,0.577449164,0.570975468
1.048078465,0.619501912,0.616892374
1.004884464,0.623486852,0.61398888
1.138308104,0.509444358,0.500115064
1.170606196,0.526281219,0.509350727
1.081419185,0.571520254,0.566553425
1.352833028,0.494233626,0.482309914
1.075759792,0.582539379,0.583705555
1.074164547,0.596579753,0.6007849
1.016018369,0.634054123,0.626602642
0.941692061,0.72168243,0.727261655
1.089072232,0.614103123,0.605771826
1.153090741,0.578297871,0.576229182
1.159288699,0.562914894,0.558574369
1.105280329,0.570155542,0.567408036
1.063263109,0.61445456,0.610573758
1.022850458,0.628384872,0.62588819
0.999538794,0.604138484,0.597147677
1.172739356,0.54001693,0.520645915
1.072438665,0.610580176,0.609235648
1.170577084,0.554985801,0.545481777
1.008888311,0.661072497,0.658667801
1.039463423,0.634086942,0.619652766
1.007935253,0.676275121,0.665777478
1.013223627,0.629086853,0.627635749
0.94730924,0.671757408,0.670226783
1.065947967,0.587199897,0.585711678
1.11757591,0.567644385,0.571661399
1.02709318,0.649874236,0.635970314
1.090989835,0.596722467,0.58757842
1.146543097,0.547554316,0.543163907
1.240106403,0.554502862,0.548539462
1.204826739,0.541261903,0.515292322
1.067936821,0.586277167,0.580370317
1.220798015,0.5357036,0.523388764
0.972180528,0.67363677,0.671172873
1.024695799,0.597745124,0.59530173
