loss,acc,f1
1.7690123319625854,0.16499999999999998,0.1456510935306992
1.5928085446357727,0.295,0.2765927538447857
1.5713983178138733,0.325,0.284770788854784
1.6118365228176117,0.26,0.25315984628832927
1.6260670721530914,0.3,0.2771688029011333
1.6058692038059235,0.225,0.20085160121520423
1.5515880584716797,0.34,0.32609842757039553
1.5944300591945648,0.31000000000000005,0.29910538549857435
1.5722556412220001,0.32,0.3027498667483187
1.559794843196869,0.275,0.2580419692181706
1.5185401439666748,0.32,0.3108687223173022
1.5737819969654083,0.34500000000000003,0.3376128844159535
1.494589924812317,0.38,0.36275632641240396
1.5781796276569366,0.245,0.23870441766770342
1.5224322080612183,0.35,0.3323514643251485
1.493830680847168,0.33,0.3045272491517345
1.6974977850914001,0.22,0.20925968738191109
1.5751844346523285,0.28500000000000003,0.27886834263735594
1.5385152399539948,0.4,0.3782185585387227
1.6214559078216553,0.255,0.2517816025563704
1.6100992858409882,0.255,0.24376832035241644
1.5112710297107697,0.36,0.35087451904621103
1.5741661190986633,0.31500000000000006,0.29496501623874777
1.6232907176017761,0.26,0.2467904634398193
1.6181342005729675,0.265,0.24885171806974876
1.5991153419017792,0.31,0.303785247675105
1.5594960451126099,0.245,0.23306487939056253
1.4773328006267548,0.39,0.3830807034644361
1.4973852634429932,0.33,0.31482174170975163
1.632770597934723,0.24,0.23410012367644623
1.592347115278244,0.255,0.25114511202591705
1.5730675160884857,0.28500000000000003,0.2602328176938152
1.5994421243667603,0.27,0.25503906511573265
1.5770999789237976,0.31000000000000005,0.28494056869056866
1.603323221206665,0.265,0.260524961092063
1.623614490032196,0.235,0.22720618420281902
1.5405417680740356,0.30500000000000005,0.2883347461866441
1.5988219380378723,0.295,0.28353743432051415
1.5402716100215912,0.32000000000000006,0.3055226169154855
1.5414071381092072,0.26,0.25584703551808813
1.5758368372917175,0.265,0.24559725135620275
1.6011334955692291,0.26,0.25633063082278995
1.541808307170868,0.26,0.24438147634809365
1.6105367839336395,0.26,0.25288207861097883
1.5439710021018982,0.32,0.30331587968275275
1.5041435658931732,0.36,0.34497355436455357
1.5513623356819153,0.32999999999999996,0.30903639702704183
1.5129210948944092,0.325,0.32020298187925056
1.638771265745163,0.27,0.25584364593332243
1.5743906199932098,0.27,0.25452184220659113
1.634560763835907,0.22499999999999998,0.21482063020809822
1.5655293464660645,0.27999999999999997,0.26649678031694457
1.4734607636928558,0.325,0.3127862008705662
1.5297386944293976,0.37,0.36138178413741673
1.5527620315551758,0.315,0.2969973082473083
1.6554525792598724,0.305,0.2817943128721834
1.6050017476081848,0.275,0.2487411185758986
1.6142749190330505,0.26,0.24473536453301564
1.477236121892929,0.365,0.34728486156908556
1.5981763899326324,0.27999999999999997,0.26467953774138997
1.4872037470340729,0.34,0.33214116978876707
1.5824658572673798,0.26,0.24947153675682598
1.5449319779872894,0.27999999999999997,0.2676081050909426
1.5071172416210175,0.325,0.30671684851096614
1.585740566253662,0.21000000000000002,0.19684288920424337
1.488945871591568,0.31,0.2877259769216291
1.515797346830368,0.355,0.3393622105814539
1.6080844402313232,0.275,0.25202336835850764
1.6167998611927032,0.28,0.26870626290571775
1.5877211391925812,0.31000000000000005,0.292467831921033
1.4830322265625,0.36,0.338441895538943
1.6352274715900421,0.29500000000000004,0.25653188992018083
1.6153232157230377,0.275,0.2609381242962479
1.4458186030387878,0.375,0.35331768621242304
1.5484901368618011,0.32,0.31013115446047196
1.4901836514472961,0.345,0.3360177790307687
1.6019589602947235,0.245,0.22629194132645658
1.4300013780593872,0.41000000000000003,0.4073796946461504
1.5849272310733795,0.245,0.22912594990149168
1.4460935294628143,0.4,0.38750498891884
1.5188980996608734,0.345,0.32077952590252357
1.5120327472686768,0.36000000000000004,0.3342854928532678
1.5266055464744568,0.345,0.30115961137914926
1.5207604765892029,0.295,0.2852185650868178
1.4767000079154968,0.32499999999999996,0.2960201893162251
1.6067562401294708,0.275,0.25401855831917775
1.5738642811775208,0.26999999999999996,0.2508485120643554
1.6667278409004211,0.17,0.14774417571156703
1.600444883108139,0.305,0.28858483568225796
1.5654390156269073,0.325,0.2979278633195205
1.5117164552211761,0.36,0.3328992848110495
1.578562080860138,0.315,0.2943935832542644
1.5569050014019012,0.255,0.2362491745604245
1.5155733525753021,0.315,0.3029161974300956
1.4149308800697327,0.4,0.3941381063635068
1.5927932858467102,0.305,0.2974322883858488
1.535288155078888,0.35000000000000003,0.33214815815927023
1.6137124598026276,0.28500000000000003,0.2695272533810695
1.6357847154140472,0.255,0.23647933883991898
1.519198328256607,0.32,0.30422699376646745
1.504088431596756,0.385,0.3685474534040963
1.4201243817806244,0.4,0.37565384715865935
1.5126009583473206,0.275,0.2630800460227368
1.5267296731472015,0.29000000000000004,0.27727884344757414
1.5604355931282043,0.30000000000000004,0.2874628639334522
1.549458622932434,0.32000000000000006,0.2888119349628301
1.5174933969974518,0.295,0.27500206395858573
1.5964840054512024,0.30500000000000005,0.27836831123373323
1.5224252343177795,0.305,0.2805141722592927
1.5081230103969574,0.33999999999999997,0.3146717157634845
1.5138371288776398,0.395,0.3840737798113455
1.6159351468086243,0.245,0.22662675003912047
1.4927201867103577,0.37000000000000005,0.3200452169481426
1.620890736579895,0.255,0.23686913134609283
1.5617485046386719,0.315,0.2895516666697674
1.5488418936729431,0.28500000000000003,0.2788816213026739
1.492297112941742,0.38000000000000006,0.3513039243449553
1.5988156497478485,0.32,0.30361409130371975
1.4971890151500702,0.31,0.28515752220153306
1.6139019429683685,0.265,0.26498283777140286
1.4945867955684662,0.37,0.3419667001049085
1.5111205279827118,0.29500000000000004,0.27720844472378997
1.6167534291744232,0.24,0.21023849330745883
1.5801721215248108,0.255,0.22091792538386965
1.5687486231327057,0.275,0.258666471102869
1.5533297657966614,0.27,0.26332790255690375
1.5368361175060272,0.33,0.28366861590865383
1.4843697845935822,0.35,0.31512512243842167
1.4558554887771606,0.38,0.3406213589323894
1.5172810554504395,0.345,0.3161229335966178
1.552797794342041,0.28500000000000003,0.2754290022992069
1.5507242977619171,0.305,0.27534287350076825
1.5535494983196259,0.3,0.2673975976101094
1.4995531141757965,0.33,0.31406810986538847
1.5691824555397034,0.32,0.27240020490185846
1.5084531605243683,0.325,0.2815026560540646
1.5373557806015015,0.32,0.2936201098000129
1.5889814496040344,0.215,0.20520969929473762
1.542449712753296,0.295,0.2931445939821202
1.6453331410884857,0.23,0.2137114518774057
1.5206522345542908,0.295,0.2789252983026162
1.4678477048873901,0.345,0.32225450005168
1.5577535927295685,0.32,0.2823106410772445
1.5320648550987244,0.37,0.36098415187037475
1.6126192212104797,0.25,0.22270103434577115
1.6347680687904358,0.22500000000000003,0.19326749231160995
1.623002678155899,0.20500000000000002,0.18598887333706965
1.6133883893489838,0.275,0.26497843221346984
1.5542674958705902,0.385,0.3759260184930743
1.4616573452949524,0.375,0.3523567142351972
1.5614011883735657,0.30000000000000004,0.28926532415376804
1.5665895342826843,0.24000000000000002,0.21569796765019877
1.553298443555832,0.315,0.3041869304025718
1.5607611536979675,0.35000000000000003,0.32638151308042945
1.5497797131538391,0.31,0.31318335671896036
1.4936001002788544,0.315,0.3063567714535207
1.4792355597019196,0.375,0.3692119635996336
1.5195711553096771,0.30500000000000005,0.26911562634207
1.6717416942119598,0.25,0.2399035662193557
1.503575176000595,0.29000000000000004,0.27033536818097326
1.5198156535625458,0.35,0.3220959467932968
1.5089905858039856,0.315,0.24818806460981196
1.6146836280822754,0.26,0.22896633583697779
1.4403088092803955,0.37000000000000005,0.34423211491984473
1.606599897146225,0.25,0.24256088450966629
1.5044718384742737,0.36,0.35014038977522477
1.6169593334197998,0.275,0.2579712592841129
1.4615934193134308,0.35000000000000003,0.3160936758350923
1.4524443745613098,0.415,0.39676301817930737
1.5692235231399536,0.29,0.2879019403082871
1.4893573224544525,0.35500000000000004,0.33218835110139455
1.4596714675426483,0.39,0.35910613435212974
1.4711878597736359,0.33499999999999996,0.32847170836671447
1.5463938415050507,0.305,0.28073343137837364
1.5389021337032318,0.305,0.2880852177082282
1.4775452613830566,0.40499999999999997,0.3579073832265287
1.5443896651268005,0.28500000000000003,0.2708440816286758
1.4545670449733734,0.4,0.3694392223292479
1.527528166770935,0.325,0.2976767214267214
1.5617292821407318,0.28,0.2595288692315546
1.5051723420619965,0.32,0.29936503935807346
1.5175208747386932,0.325,0.2883782239471895
1.5129473507404327,0.37,0.3514446418591155
1.5068901777267456,0.3,0.2577853166845303
1.504557490348816,0.37,0.3282519088849012
1.5942033529281616,0.30500000000000005,0.27029274962560057
1.5560361742973328,0.335,0.30900927143032403
1.5645510852336884,0.345,0.3229515477196745
1.629377394914627,0.21,0.192328524097386
1.5093101263046265,0.36500000000000005,0.365968785350095
1.4764478504657745,0.36,0.31973568417941817
1.5220900177955627,0.36000000000000004,0.3547884102831977
1.6010953187942505,0.265,0.2463844148888906
1.4560472071170807,0.37,0.351427250603452
1.5461477637290955,0.295,0.28282720737182976
1.5561527013778687,0.33499999999999996,0.30913674186875545
1.466107189655304,0.325,0.30500473521336074
1.5828061401844025,0.29,0.2697448665989519
1.5358865559101105,0.31000000000000005,0.2830507933897818
1.593382716178894,0.29,0.2678788766425714
1.4895657300949097,0.32499999999999996,0.29938462686519574
1.4921665489673615,0.33999999999999997,0.31856168341462454
1.4970242977142334,0.33999999999999997,0.31245479591825
1.5738562941551208,0.265,0.2464056136834525
1.494340717792511,0.365,0.3540847082823274
1.5729783475399017,0.255,0.23531381928272493
1.4845320880413055,0.36,0.3333473624384918
1.574532389640808,0.29000000000000004,0.25792542115824024
1.4805336594581604,0.38,0.35341821081879266
1.6097367107868195,0.24,0.21341361699875633
1.552135556936264,0.28500000000000003,0.2668546289900106
1.4894451200962067,0.36,0.3421936487896403
1.5232079327106476,0.33,0.30604009149119527
1.585960566997528,0.295,0.2819798475459039
1.6139097213745117,0.245,0.22291415481070653
1.529973566532135,0.3,0.29622376481365253
1.5620099604129791,0.305,0.29722069524229977
1.4315415918827057,0.375,0.33534765158898683
1.5970842838287354,0.205,0.17665802313628404
1.6073746979236603,0.30000000000000004,0.27895225486014963
1.4557086527347565,0.35,0.33202682142344275
