loss,acc,f1
1.5038484930992126,0.355,0.33035622547387256
1.5545200109481812,0.33,0.33859419413435365
1.4091450572013855,0.39,0.3755113097107645
1.542564034461975,0.355,0.34210415167508984
1.467591404914856,0.38,0.3708420996601101
1.549194574356079,0.3,0.2927026257271243
1.516852706670761,0.33499999999999996,0.31617456574499914
1.5582939982414246,0.335,0.32832609895825
1.5775664150714874,0.29000000000000004,0.2875268074083527
1.605259120464325,0.29500000000000004,0.2904794361287496
1.4791726171970367,0.38,0.37771625407989656
1.487283319234848,0.33,0.3053462928913865
1.4975560903549194,0.355,0.34629485206467303
1.4186208546161652,0.4,0.3754904090291087
1.5070136785507202,0.34500000000000003,0.344878837442103
1.408696323633194,0.41,0.3956383547802311
1.4814596474170685,0.305,0.2947789004791293
1.4506617486476898,0.345,0.338888618218104
1.5119819939136505,0.33499999999999996,0.3265904610592333
1.4933341443538666,0.305,0.292342634694108
1.516765981912613,0.35,0.3453541324516557
1.4965241849422455,0.35,0.34036900852845126
1.3499210476875305,0.49,0.4780184712051383
1.4464703500270844,0.375,0.3594412034859942
1.4151651859283447,0.39,0.36724911927186793
1.3904747664928436,0.42999999999999994,0.41299728533457836
1.5020551085472107,0.34,0.3326927980585942
1.4460786283016205,0.38,0.371959764449467
1.4548437595367432,0.4,0.3943944399826753
1.4301213026046753,0.455,0.44230151688995406
1.4769920110702515,0.37500000000000006,0.3554190254190255
1.4470286071300507,0.39,0.36913403650760623
1.4702321887016296,0.32,0.31551926772195316
1.4192886352539062,0.43,0.4169137954745035
1.4176149666309357,0.385,0.3718966735019367
1.4586063921451569,0.395,0.38125242619064137
1.3923380076885223,0.44,0.4275765994897103
1.3878636956214905,0.45,0.4377687634538826
1.5057850182056427,0.38,0.3671325901555408
1.4160396456718445,0.38,0.3580614302577218
1.4031506180763245,0.375,0.3728544650112156
1.358980417251587,0.43500000000000005,0.42642600188955687
1.4333616495132446,0.43,0.41714902097566153
1.3316788971424103,0.43499999999999994,0.4266955400008974
1.5264313220977783,0.33,0.3189982653487162
1.3908862173557281,0.46,0.44482685844140946
1.4419162273406982,0.45000000000000007,0.43759093740871235
1.437956988811493,0.39,0.3801135451522449
1.3739739060401917,0.465,0.45594056325810256
1.409973680973053,0.43499999999999994,0.41329227658518275
